"","id_municipio","ano","sequencial","state","context_eventos"
"372",2109452,2012,100000001284,"MA","do municipio criar o conselho municipal de cultura fazer valer a lei que garante a meia entrada de estudantes em eventos valorizacao dos artistas da terra realizar anualmente a expoarte raposa educacao valorizacao dos profissionais da educacao progressao ferias formacao continuada"
"373",2109452,2012,100000011165,"MA","municipais programa praca em movimento compreende acoes de valorizacao aproveitamento e recuperacao de pracas e jardins mediante a realizacao de eventos nesses locais alem de obras de recuperacao e paisagismo e parcerias com as associacoes de bairros para preservar o patrimonio"
"374",2109452,2012,100000011165,"MA","governo criacao do programa de desenvolvimento do turismo com a finalidade de desenvolver na cidade o turismo de negocios de eventos e rural implantacao de cursos de capacitacao de guias de turismo construcao de um centro comercial com restaurante banheiro e"
"375",2109452,2012,100000011165,"MA","de necessidades especiais construcao de ginasio poliesportivo construcao de coberturas nas quadras esportivas ja existentes construcao de uma praca de eventos calcamento ou pavimentacao asfaltica de todas as ruas do municipio construcao de um centro administrativo melhoria e ampliacao do hospital"
"376",2109452,2012,100000011165,"MA","transito principalmente em locais e dias especiais e sera treinada e preparada para patrulhar as portas das escolas pracas publicas eventos publicos e os principais logradouros publicos objetivando um trabalho de prevencao em seguranca publica manter programas de apoio ao jovem"
"377",2109452,2020,100000775791,"MA","historias criacao de um clube para entretenimento e lazer social programas de incentivo as praticas de esportes e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas resgatar os festejos de manifestacoes culturais semana santa natal criacao do"
"378",2109452,2020,100000775791,"MA","como um dos principais centros politicos e culturais do cenario regional para isso raposa sera reconhecida pela realizacao de grandes eventos e sede de foruns decisorios para assuntos de sustentabilidade regional e desenvolvimento economico referencia regional em gestao publica de alto"
"379",2109452,2020,100000826448,"MA","de acoes sociais no municipio cultura implantar o calendario municipal anual das acoes de cultura e estruturar uma agenda de eventos culturais envolvendo musica teatro danca poesia entre outros incentivar e investir nas acoes culturais desenvolvidas pelos produtores culturais locais cadastrar"
"380",2109452,2020,100000826448,"MA","a festa do pescador envolvendo escola familia e comunidade implementar uma exposicao dos pescadores fora do periodo festivo destes apoiar eventos tematicos festivos e religiosos estabelecer parceria com a secretaria de educacao com o intuito de realizar exposicoes artisticas dos estudantes"
"381",2109551,2016,100000016858,"MA","partir do ensino fundamental i esporte estimular a pratica esportiva em diversas modalidades na zona urbana e rural continuar organizando eventos esportivos por meio do departamento de esportes construir areas para pratica de esporte e lazer nos bairros e nos povoados"
"382",2109551,2016,100000016858,"MA","a participacao de selecao municipal em diversas modalidades esportivas para disputar torneio e campeonatos regionais cultura continuar promovendo e realizando eventos culturais e folcloricos em datas festivas e comemorativas do calendario municipal saude manter funcionando todas as politicas publicas de saude"
"383",2109551,2016,100000016858,"MA","e servico de convivencia e fortalecimento de vinculos realizacao de projetos esportivos danca teatro bem como programas de realizacao de eventos culturais em datas civicas continuar a politica de apoio as gestante atraves do projeto mamae e bebe saudavel intensificar o"
"384",2110237,2012,100000003723,"MA","e dias especiais a guarda municipal sera treinada e preparada para patrulhar as portas das logradouros publicos escolas pracas publicas eventos publicos e os principais objetivando um trabalho de prevencao em seguranca publica compromissos da nossa gestao legalizacao e ampliacao da"
"385",2110237,2012,100000003723,"MA","santana do maranhao resgatar manifestacoes culturais locais fomentar o artesanato e a sua comercializacao criacao de um calendario anual de eventos que fortaleca as festas tradicionais da cidade e a criacao de novas festividades e definir um grande evento anual que"
"386",2110807,2016,100000004244,"MA","meio de campanhas informativas anuais infraestrutura protecao e melhoria construcao da biblioteca municipal com centro virtual construcao de centro de eventos com ginasio poliesportivo e estadio de futebol construcao de uma ceramica construcao da casa do artesao e apoio ao desenvolvimento"
"387",2110807,2016,100000004244,"MA","de esportes e escola de futebol para criancas e jovens aquisicao de materiais esportivos capacitacao da equipe tecnica promocao de eventos esportivos e culturais habitacao programa moradia digna para todos assistencia tecnica as familias beneficiarias nos programas habitacionais ampliacao e reforma"
"388",2110807,2016,100000004244,"MA","estadual e o federal mda incentivar e criar associacoes de modo a funcionar com o apoio logistico as atividades e eventos da comunidade realizar e promover eventos e feiras de agronegocios implantacao do centro de comercializacao dos produtos municipais mercado feira"
"389",2110807,2016,100000004244,"MA","e criar associacoes de modo a funcionar com o apoio logistico as atividades e eventos da comunidade realizar e promover eventos e feiras de agronegocios implantacao do centro de comercializacao dos produtos municipais mercado feira praca de alimentacao promover a capacitacao"
"390",2111078,2016,100000010689,"MA","familia fazer com que as pessoas ganhem autonomia e assim nao precisem mais do atendimento social apoiar a realizacao de eventos juvenis artisticos e culturais em escolas e outros espacos campanha de documentacao civil e trabalhista para as mulheres criacao e"
"391",2111078,2016,100000010689,"MA","concursos de contos poesias exposicoes de artes com obras de artistas alto paranaenses e tambem intensificar a participacao destes em eventos culturais realizados na regiao criar da banda municipal de musica construcao de pistas para esportes radicais resgatar as competicoes nas"
"392",2111532,2020,100001050672,"MA","um dos principais centros politicos e culturais do cenario regional para isso sao pedro sera reconhecida pela realizacao de grandes eventos e sede de foruns decisorios para assuntos de sustentabilidade regional e desenvolvimento economico referencia regional em gestao publica de alto"
"393",2111532,2020,100001211785,"MA","nos principais pontos de pracas da cidade quadras e campos programas de incentivo as praticas de esporte e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas buscar parcerias com os orgaos estaduais e federais para adquirir um"
"394",2111532,2020,100001211785,"MA","esportivas e capacitacao dos profissionais implantar o projeto revela talentos com potencializarao de jovens atletas nas diversas modalidades esportivas organizar eventos esportivos de alto rendimento em diversas modalidades festas e eventos existentes no municipio revitalizacao dos campos de futebol tais como"
"395",2111532,2020,100001211785,"MA","com potencializarao de jovens atletas nas diversas modalidades esportivas organizar eventos esportivos de alto rendimento em diversas modalidades festas e eventos existentes no municipio revitalizacao dos campos de futebol tais como campo do nucleo da vale vila sao raimundo primeiro cocal"
"396",2111532,2020,100001211785,"MA","raimundo primeiro cocal bairro tocantins e campo do bairro esplanada gaviao aquisicao de transporte para os esportistas do municipio apoiar eventos religiosos aquisicao de area para parque de exposicao para eventos do municipio criacao do concurso municipal escolar para hino de"
"397",2111532,2020,100001211785,"MA","gaviao aquisicao de transporte para os esportistas do municipio apoiar eventos religiosos aquisicao de area para parque de exposicao para eventos do municipio criacao do concurso municipal escolar para hino de sao pedro da agua branca com premiacao ao vencedor e"
"398",2111672,2020,100000744119,"MA","dos hohss censos polices culturais do censno regional pars isso s roberto sere use cidade reconheada pela reaiizagso de grandes eventos tions umea cdade que sed sade de firuns decisines pare assuntts de sustentabiidade regional desenvolvimento econdmca uma cidade referenais regional"
"399",2111672,2020,100000744119,"MA","v criacao de um clube para entretenimento e lazer social programas de incentivo as praticas de esportes e realizagdo de eventos esportivos passeios ciclisticos maratonas torneios e competicdes entre escolas v resgatar os festejos de manifestacdes culturais carnaval natal reveillon v"
"400",2111672,2020,100000819553,"MA","poliesportivas na sede e zona rural do municipio construir um centro educativo para incentivar o desenvolvimento das atividades educacionais culturais eventos cursos seminarios palestras atividades voltadas para a criacao de grupos de teatro de musica de danca de artes e outras"
"401",2111672,2020,100000819553,"MA","escolas municipais assegurar a construcao de academias publicas criar a casa da cultura e incentivar a cultura regional atraves de eventos como aulas de musica pintura cordel entre outros manter em boas condicoes a frota do transporte escolar apoiar todas as"
"402",2111672,2020,100000819553,"MA","diversas demandas da secretaria municipal de saude apoiar o conselho municipal de saude capacitar os conselheiros incentivar a participacao em eventos de saude publica apoiar as iniciativas dos conselheiros manter as unidades de saude de forma a melhorar a qualidade dos"
"403",2111722,2016,100000005497,"MA","povoados com incentivo para apresentacao das artes noutras cidades do estado e ou pais iv criar um centro regional de eventos todas as realizacoes culturais dando a este importante espaco melhor utilizacao v implementar a cultura atraves das escolas vi acelerar"
"404",2111722,2016,100000005497,"MA","das empresas atraves da prefeitura municipal ii garantir o planejamento da administracao publica a longo prazo iii planejar e promover eventos socioeconomicos com as entidades empresariais iv promover um evento de grande porte anual do comercio e servicos v apoiar incubadora"
"405",2112209,2020,100000659872,"MA","lazer criacao de um clube para entretenimento e lazer social programas de incentivo as praticas de esportes e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas resgatar os festejos de manifestacoes culturais carnaval natal reveillon criacao do"
"406",2112209,2020,100000659872,"MA","como um dos principais centros politicos e culturais do cenario regional para isso timon sera reconhecida pela realizacao de grandes eventos e sede de foruns decisorios para assuntos de sustentabilidade regional e desenvolvimento economico referencia regional em gestao publica de alto"
"407",2112209,2020,100000747125,"MA","afrodescendencia dentre outras buscar ppps parcerias publico privadas para incentivarem a e investirem na cultura timonense atraves da realizagao de eventos culturais e revitalizagao de espacos existentes e construgdo de novos e criar a edicdo anual do festival de violeiros de"
"408",2112209,2020,100000747125,"MA","rural criando bases proviserias da guarda civil municipal na zona rural aos finais de semana e durante festejos feiras e eventos rurais e criar um servicgo de inteligencia interligado aos demais de diversos setores publicos e estreitar lagos com servigos de"
"409",2112209,2020,100000747125,"MA","para dar oportunidades as pessoas com deficiencia e atrair para a cidade empresas e indtistrias do segmento esportivo e realizar eventos municipais voltados a todas as modalidades esportivas e recuperar os centros esportivos ora deteriorados construir centros esportivos nos bairros e"
"410",2112852,2012,100000008738,"MA","criar a casa do idoso onde eles e elas possao ter um espaco de recolhimento e de atencao especial criando eventos focalizados e exclusivos para as pessoas da terceira idade registro atualizado de todas as familias carentes da cidade coordenando com"
"411",2112852,2012,100000018248,"MA","aos barraqueiros no periodo de veraneio projeto cinema de rua projecao de filmes nos bairros e povoados agenda cultural de eventos estabelecer uma agenda fixa de atividades culturais para fomentar o turismo de eventos e gerar renda na cidade entre os"
"412",2112852,2012,100000018248,"MA","nos bairros e povoados agenda cultural de eventos estabelecer uma agenda fixa de atividades culturais para fomentar o turismo de eventos e gerar renda na cidade entre os principais eventos aniversario da cidade vila folia carnaval vila junina cavalgada enduro reisadas"
"413",2112852,2012,100000018248,"MA","uma agenda fixa de atividades culturais para fomentar o turismo de eventos e gerar renda na cidade entre os principais eventos aniversario da cidade vila folia carnaval vila junina cavalgada enduro reisadas gincanas entre outros apoio aos eventos religiosos como cruzadas"
"414",2112852,2012,100000018248,"MA","entre os principais eventos aniversario da cidade vila folia carnaval vila junina cavalgada enduro reisadas gincanas entre outros apoio aos eventos religiosos como cruzadas e festas evangelicas projetos sociais das igrejas catolica e evangelicas e os festejos da igreja catolica educacao"
"415",2112902,2016,100000006687,"MA","apresentacao saude educacao desenvolvimento social ciencia tecnologia desenvolvimento economico e meio ambiente infraestrututa agricultura pecuaria e pesca juventude esporte e eventos cultura turismo modernizacao da gestao apresentacao diretrizes gerais do plano de governo de nato a elaboracao deste documento decorreu do"
"416",2112902,2016,100000006687,"MA","materiais como a pintura a escrita a musica a danca a fotografia a escultura entre outros para realizar amostras em eventos realizar feiras de artesanatos e agricultura familiar identificar os espacos passiveis de arborizacao e de reflorestamento com plantas nativas e"
"417",2112902,2016,100000006687,"MA","de pocos fazer o peixamento dos reservatorios construcao dos acudes comunitarios incentivo de criacao em tanques redes juventude esporte e eventos criacao da secretaria de juventude esporte e lazer criacao do fundo municipal de juventude criacao de oficina escola criacao de"
"418",2112902,2016,100000006687,"MA","criacao de espacos para a pratica de esportes e lazer criacao da escola modelo em tempo integral apoio para atrair eventos esportivos de niveis regional e nacional cultura apoio aos segmentos artisticos do municipio divulgar a cultura local em eventos intermunicipais"
"419",2112902,2016,100000006687,"MA","atrair eventos esportivos de niveis regional e nacional cultura apoio aos segmentos artisticos do municipio divulgar a cultura local em eventos intermunicipais apoiar a revitalizacao do patrimonio historico do municipio continuar o apoio aos escritores locais e a literatura popular criar"
"420",2112902,2016,100000006687,"MA","urbanizacao da beira rio com proposito de viabilizar o turismo para praticas desportivas e lazer introducao do ecoturismo apoio aos eventos socio culturais modernizacao da gestao implantacao da ouvidoria publica municipal atraves da criacao do programa fala cidadao atualizacao dos planos"
"421",2201507,2012,180000001764,"PI","terceirizacao de maquinario para ampliar o atendimento ao agricultor estabelecer um percentual minimo da receita para investimentos na agricultura oportunizar eventos na area da agricultura esporte e lazer adquirir equipamentos de treinamentos esportivos criar escolinhas para praticas esportivas realizar eventos esportivos"
"422",2201507,2012,180000001764,"PI","oportunizar eventos na area da agricultura esporte e lazer adquirir equipamentos de treinamentos esportivos criar escolinhas para praticas esportivas realizar eventos esportivos no municipio e zona rural contrucao de espacos de lazer para todas as idades construcao de quadras esportivas na"
"423",2201507,2012,180000003935,"PI","incentivando a pesquisa treinamento e qualificagao profissional informatizar os polos ginasiais da cidade e da zona rural cultura realizagao de eventos musicais e festivais culturais promog o de encontros e gincanas culturais entre escolas e comunidades estimular e promover a formacdo"
"424",2201739,2012,180000004875,"PI","programa para eletrificac o rural no municipio constru do de cisternas aquisi ao de trator agricola cultura e lazer promover eventos para comemoracdo das principais festas aniversdrio da cidade natal sd jodo vaquejadas e da feira caprinos e ovinos construcao de"
"425",2201903,2020,180000769650,"PI","o paes programa de producao hortifrutigranjeira e organicos pelo pequeno produtor cultura carnaval e corso revitalizar investir em qualidade dos eventos promocao de festivais culturais festival de rabeca festas juninas etc producao cultural perene continua calendario cultural rico e diversificado shows"
"426",2201903,2020,180001029917,"PI","exercicios fisicos para as diferentes idades construcao de uma praca com pistas de cooper para fazer caminhada e lazer promover eventos esportivos de diversas modalidades implantar parque infantil para o lazer das criancas durante as ferias feriados e finais de semana"
"427",2201903,2020,180001029917,"PI","coordenacao motora do cidadao a encontros festivos etc aquisicao de uma area ampla com infraestrutura adequada para a realizacao de eventos culturais e religiosos buscar mais recursos junto as esferas estadual e federal para investir nas areas da cultura esporte e"
"428",2201960,2012,180000004215,"PI","que objetivem a permanencia do aluno da escola e campanhas para evitar diminuir a evasdo escolar incentivo a realizagdo de eventos festivos nas escolas a area de infra estrutura e urbanismo construgao de pavimentacao poliedrica nas ruas do municipio de brasileira"
"429",2201960,2012,180000004215,"PI","incentivar as competic es esportivas programa regular de distribuigeo de material esportivo inserir brasileira no esporte do piaul incentivar os eventos culturais como semana cultural folguedos carnaval objetivando resgatar a cultura do povo criagao de um grupo de teatro municipal com"
"430",2201960,2012,180000007229,"PI","acordo com o publico alvo o plano deve definir os materiais panfletos cadernos cartazes banners etc meios internet midia correio eventos etc e respectivas acoes de implantacao apresentacao do plano de governo a apresentacao contara com a participacao ativa da populacao"
"431",2201960,2012,180000007229,"PI","abertura de ruas na zona urbana construcao de um auditorio na cidade para receber todos os tipos de reunioes e eventos implantacao de equipamentos para atividades fisicas em praca publica bem com equipamentos de recreacao destinadas as criancas revitalizacao do mercado"
"432",2201960,2012,180000007229,"PI","do atendimento do transporte escolar politica de repatriamento do corpo discente para estudarem em escolas do municipio cultura incentivo aos eventos sociais e culturais de todos os grupos religiosos existentes no municipio viabilizacao de parcerias no setor publico e privado para"
"433",2201960,2012,180000007229,"PI","da casa da estacao ferroviaria do nosso municipio transformando a em um ponto de cultura para nossos municipais incentivo aos eventos culturais tais como arraial semana cultural datas comemorativas e outros firmar parcerias com as escolas do municipio para fazer oficinas"
"434",2202083,2016,180000002721,"PI","escolares municipais adaptar as instalacdes do gindsio poliesportivo municipal para receber outras instalagdes de modalidades com a finalidade de realizar eventos esportivos municipais e estaduais construir instalacdes desportivas para diversas modalidades viabilizando a realizaceo de escolinhas esportivas e possiveis colenias de"
"435",2202083,2016,180000002721,"PI","de futebol amador recuperacado e construcdo de parques infantis implantacaeo de academias publicas ao ar livre criar calenddrio anual de eventos esportivos em articulacao com os calendarios cultural e turistico incentivar o ensino de modalidades esportivas nauticas bem como a realizacao"
"436",2202083,2016,180000002721,"PI","meio ambiente estender a realizacao de festejos juninos para os bairros e zona rural apoiar com infraestrutura e servicgos os eventos locais e os de passagem pela cidade promovidos pelo setor privado desde que realizados em espacos ptblicos e sem enus"
"437",2202083,2016,180000002721,"PI","dentre outros para criaceo do programa municipal de qualificacao rural assegurar mecanismos de produceio e comercializacao de produtos hortifrutigranjeiros promover eventos para difundir o potencial das cadeias produtivas do municipio apoiar e incentivar a organizacdo de unidades familiares de producdio em"
"438",2202083,2016,180000002721,"PI","do setor primario para comercializagao de produtos do setor prim rio e rodada de negocios compromisso de realizacado anual de eventos de incentivo ao setor prim rio criar o ferum municipal de desenvolvimento sustentavel criar a agencia de desenvolvimento econemico municipal"
"439",2202083,2016,180000002721,"PI","buscando se parceria com o sebrae instituigdes de ensino tecnico e superior e entidades classistas patronais criar o calendario de eventos de negecios de cajueiro da praia apoiar a micro e pequena empresa dinamizar o centro da cidade e os eixos"
"440",2202653,2012,180000000922,"PI","alunos da rede municipal de ensino mediante suplementacao alimentar assistencia medico odontologica e outras acoes sociais promover e participar de eventos esportivos valorizacao da carreira docente com regras definidas para progressao no magisterio focando a necessidade de enfase em parametros de"
"441",2202653,2012,180000000922,"PI","de esportes com pistas de atletismo quadras de cimento e areia campo de futebol artes marciais etc e arenas de eventos f academias em pracas publica g estadio de futebol cultura democratizar o acesso a cultura no que se refere aos"
"442",2202653,2012,180000000922,"PI","cultura no que se refere aos meios de producao e espacos culturais com incentivos as festas tipicas garantindo despesas com eventos festejos aniversario da cidade e demais datas comemorativas incentivar a producao cultural desde o plano individual e artesanal que venha"
"443",2202752,2020,180001020312,"PI","espaco vida no antigo campo de aviao sera um local de grande transformacao no nosso municipio construiremos a praca de eventos na area a ser urbanizada a fim de que os shows e feiras culturais possam se realizar no local bem"
"444",2202752,2020,180001020312,"PI","acoes com foco nas reais necessidades e anseios da populacao programas de incentivo as praticas de esportes e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas continuar e intensificar os eventos no municipio de colonia do gurgueia"
"445",2202752,2020,180001020312,"PI","praticas de esportes e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas continuar e intensificar os eventos no municipio de colonia do gurgueia como festejos semana cultural aniversario da cidade vaquejadas e festa do vaqueiro semana cultural"
"446",2202752,2020,180001020312,"PI","e gincanas culturais alimentar os portais noticia da secretaria de educacao com youtube facebook instagram com acoes desenvolvidas pelas escolas eventos realizados pela secretaria alimentar a plataforma conviva educacao ambiente virtual de apoio a educacao sistema de gestao gratuito voltado ao"
"447",2202752,2020,180001020312,"PI","biologia e outros viii proposta praca ativa compreende acoes de valorizacao aproveitamento e recuperacao de pracas mediante a realizacao de eventos nesses locais alem de obras de recuperacao e paisagismo e parcerias com as associacoes de bairros e moradores para preservar"
"448",2202752,2020,180001164362,"PI","da escola como forma de apoio a gestao da educacao na zona urbana e rural d estimular a realizacao de eventos culturais e pedagogicos tais como olimpiadas de conhecimento feiras de ciencia concursos oficinas de artes reunioes literarias festivais de videos"
"449",2202752,2020,180001164362,"PI","nas comunidades nas diversas modalidades apontadas pelo municipio povoados e comunidades d construir um espaco cultural para a realizacao de eventos e promover a feira cultural do municipio e dos povoados f promover evento cultural regional com festival envolvendo o clima"
"450",2203230,2012,180000005136,"PI","companhias itinerantes grupos de artes cenicas e de circo de currais formacao de gestores comunitarios de cultura promover cursos e eventos sobre aspectos da gestao cultural e artistica currais da gente promover para a totalidade das comunidades curralenses o levantamento registro"
"451",2203230,2012,180000005136,"PI","gente promover para a totalidade das comunidades curralenses o levantamento registro e difusao do patrimonio cultural curralense calendario oficial de eventos do municipio garantir a realizacao dos eventos e atraves da regulamentacao em lei regulamentacao do fundo municipal de cultura implantacao"
"452",2203230,2012,180000005136,"PI","curralenses o levantamento registro e difusao do patrimonio cultural curralense calendario oficial de eventos do municipio garantir a realizacao dos eventos e atraves da regulamentacao em lei regulamentacao do fundo municipal de cultura implantacao do programa municipal de fomento ao teatro"
"453",2203404,2016,180000006581,"PI","do museu municipal voltado para as instituicoes cujos acervos tem relevancia municipal apoio a programas de formacao de publico para eventos culturais criacao da infraestrutura e do acesso a internet o acesso a comunicacao digital e altamente estimulante a participacao e"
"454",2203453,2012,180000002315,"PI","terra arada disponibilizacdo de tratores para aracdo de terra programa esporte lazer e cultura para todos construceo de praca de eventos e area de lazer construc eo do estadio municipal construcdo de ginasio poliesportivo construcdo de quadras esportivas no interior do"
"455",2205599,2020,180000758721,"PI","nossa administracao trabalhara a cultura em nosso municipio bem como a promocao do turismo local criar o calendario municipal dos eventos e acoes culturais como mecanismo para incentivo a cultura local criar o centro municipal de cultura e artesanato local que"
"456",2205904,2020,180001020280,"PI","e gincanas culturais alimentar os portais noticia da secretaria de educacao com youtube facebook instagram com acoes desenvolvidas pelas escolas eventos realizados pela secretaria alimentar a plataforma conviva educacao ambiente virtual de apoio a educacao sistema de gestao gratuito voltado ao"
"457",2205904,2020,180001020280,"PI","acoes com foco nas reais necessidades e anseios da populacao programas de incentivo as praticas de esportes e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas continuar e intensificar os eventos no municipio de manoel emidio como"
"458",2205904,2020,180001020280,"PI","praticas de esportes e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas continuar e intensificar os eventos no municipio de manoel emidio como festejos carnaval aniversario da cidade quadro demonstrativo com as datas comemorativas de festas dancantes"
"459",2205904,2020,180001020280,"PI","florestal biologia e outros proposta praca ativa compreende acoes de valorizacao aproveitamento e recuperacao de pracas mediante a realizacao de eventos nesses locais alem de obras de recuperacao e paisagismo e parcerias com as associacoes de bairros e moradores para preservar"
"460",2205904,2020,180001164350,"PI","municipio incentivar e valorizar os artistas da terra e fomentar as suas producoes e aptidoes buscar parcerias para criacao de eventos que estimule a leitura a apresentacao da historia e memoria do municio estado e de nosso pais promover eventos e"
"461",2205904,2020,180001164350,"PI","de eventos que estimule a leitura a apresentacao da historia e memoria do municio estado e de nosso pais promover eventos e gincanas para as criancas do municipio juventude implantar o plano municipal de juventude buscar junto ao governo federal os"
"462",2205904,2020,180001164350,"PI","rural do municipio buscar parceria para criar o parque ambiental do municipio a construcao de praca de alimentacao praca de eventos anfiteatro complexo esportivo parque de exposicao de animais e espaco para eventos religiosos promover a acessibilidade de todos os predios"
"463",2205904,2020,180001164350,"PI","a construcao de praca de alimentacao praca de eventos anfiteatro complexo esportivo parque de exposicao de animais e espaco para eventos religiosos promover a acessibilidade de todos os predios publicos do municipio e cobrar a implantacao nos espacos privados pavimentacao de"
"464",2207603,2016,180000007958,"PI","nas comunidades mais carentes de forma a estimular a inclusdo social atraves do esporte nas pracas da cidade serao promovidos eventos oficinas e aulas das diferentes manifestagees culturais e esportivas sem esquecer de possibilitar acesso de idosos e deficientes a pratica"
"465",2208403,2016,180000004780,"PI","lazer nos bairros por meio de ativacao de campos de futebol quadras poliesportivas e parques infantis mediante a realizacao de eventos gincanas e aulas orientadas por profissionais da educacao fisica e de outras disciplinas incentivar e fortalecer a pratica esportiva na"
"466",2208403,2016,180000004780,"PI","meio de grupos de producao comercializacao cadeias produtivas associacoes e cooperativas nos diversos setores da economia local realizar feiras e eventos de empreendedores do comercio e da industria visando ao intercambio entre os mesmos na divulgacao e comercializacao dos seus produtos"
"467",2208403,2016,180000004780,"PI","definir e estruturar espaco adequado para a consolidacao de um polo industrial no municipio turismo reestabelecer um calendario anual de eventos dentre os quais destacam se pirifolia pirigay folguedos festival de humor e arte carnaval aniversario da cidade festas religiosas dentre"
"468",2208403,2016,180000004780,"PI","estaduais e nacionais a fim de criar produtos turisticos para o consumo do publico em geral priorizando locais e ou eventos reconhecidos e com boa estrutura promover politicas publicas de treinamento e capacitacao de mao de obra voltada para o mercado"
"469",2208403,2016,180000004780,"PI","piripiriense estimular a elaboracao de legislacao municipal adequada para a criacao do calendario cultural oficial de piripiri incorporando novos os eventos e os ja tradicionais atraves de leis que garantam o acesso ao apoio da municipalidade assim como a utilizacao de"
"470",2208403,2016,180000004780,"PI","e difundir a arte local principalmente a literatura de cordel a poesia a musica e o humor com realizacao de eventos envolvendo a populacao as escolas e escritores locais adequando espacos fisicos e realizando oficinas de treinamento e estimulo ao surgimento"
"471",2208403,2016,180000004780,"PI","e realizando oficinas de treinamento e estimulo ao surgimento de novos talentos prestigiar os artistas locais incorporando os sempre aos eventos do municipio como forma de valorizacao e divulgacao dos talentos da terra promover gincanas culturais com envolvimento de classes organizadas"
"472",2208403,2020,180000637994,"PI","de pobreza na cidade posicionar piripiri como importante centro urbanistico e cultural no cenario regional reconhecida pela realizacao de grandes eventos e sede de foruns decisorios e desenvolvimento economico sustentabilidade regional assuntos de para propostas de governo educacao qualificacao profissional o"
"473",2208403,2020,180000637994,"PI","e lazer criar um clube para entretenimento e lazer social programas de incentivo as praticas de esportes e realizacao de eventos esportivos passeios ciclisticos maratonas torneios e competicoes entre escolas resgatar os festejos de manifestacoes culturais carnaval natal reveillon criar o"
"474",2208403,2020,180000734795,"PI","lazer nos bairros por meio de ativacao de campos de futebol quadras poliesportivas e parques infantis mediante a realizacao de eventos gincanas e aulas orientadas por profissionais da educacao fisica e de outras disciplinas o ampliacao e manutencao de ciclovias nas"
"475",2208403,2020,180000734795,"PI","de grupos de producao comercializacao cadeias produtivas associacoes e cooperativas nos diversos setores da economia local o realizar feiras e eventos de empreendedores do comercio e da industria visando ao intercambio entre os mesmos na divulgacao e comercializacao dos seus produtos"
"476",2208403,2020,180000734795,"PI","o potencial da localizacao de piripiri como um ponto de distribuicao de produtos turismo o manter o calendario anual de eventos dentre os quais destacam se pirifolia pirigay folguedos festival de humor e arte carnaval aniversario da cidade festas religiosas dentre"
"477",2208403,2020,180000734795,"PI","estaduais e nacionais a fim de criar produtos turisticos para o consumo do publico em geral priorizando locais e ou eventos reconhecidos e com boa estrutura o promover politicas publicas de treinamento e capacitacao de mao de obra voltada para o"
"478",2208403,2020,180000734795,"PI","o estimular a elaboracao de legislacao municipal adequada para a criacao do calendario cultural oficial de piripiri incorporando novos os eventos e os ja tradicionais atraves de leis que garantam o acesso ao apoio da municipalidade assim como a utilizacao de"
"479",2208403,2020,180000734795,"PI","e difundir a arte local principalmente a literatura de cordel a poesia a musica e o humor com realizacao de eventos envolvendo a populacao as escolas e escritores locais adequando espacos fisicos e realizando oficinas de treinamento e estimulo ao surgimento"
"480",2208403,2020,180000734795,"PI","realizando oficinas de treinamento e estimulo ao surgimento de novos talentos o prestigiar os artistas locais incorporando os sempre aos eventos do municipio como forma de valorizacao e divulgacao dos talentos da terra o promover gincanas culturais com envolvimento de classes"
"481",2208908,2016,180000005694,"PI","de empregos e renda seja na construcao e reforma de instalacoes esportivas na venda de servicos ou na promocao de eventos desenvolver mais acoes na area do lazer e do esporte atraves de acoes programas e projetos de esportes e lazer"
"482",2209302,2016,180000003896,"PI","publico mediante plano de cargos e carreira cumprir com a atualizacao das informacoes junto a lei de responsabilidade fiscal apoiar eventos religiosos culturais esportivo e lazer pleitear junto a agespisa melhorias no sistema de abastecimento de agua na cidade gestionar e"
"483",2209302,2016,180000003896,"PI","zona rural como centros de cultura divulgar as atividades culturais em radio internet e outros implantar o calendario municipal de eventos apoiar aos seguimentos artisticos do municipio divulgar a cultura local em eventos intermunicipais incentivo a pratica de jogos escolares e"
"484",2209302,2016,180000003896,"PI","internet e outros implantar o calendario municipal de eventos apoiar aos seguimentos artisticos do municipio divulgar a cultura local em eventos intermunicipais incentivo a pratica de jogos escolares e campeonatos intra escolar municipal efetivar parcerias com o sebrae e outros orgaos"
"485",2209302,2016,180000003896,"PI","musica popular e festival de musica gospel dancas folclore e teatros resgatar e incentivar as manifestacoes culturais do municipio apoiar eventos esportivos como rallys futebol amador masculino e feminino festa de vaquejada entre outras criar o espaco municipal de artesanato reestruturacao"
"486",2209302,2016,180000003896,"PI","o espaco municipal de artesanato reestruturacao do departamento de esporte e lazer com vistas a criacao de um calendario de eventos permanentes construcao de campos de peladas na zona rural criar o centro municipal de eventos para realizacao de todas as"
